ID,associatedWithOccupation,contactDetails,description,endDate,function,name,sourceRecordLink,startDate,type,url,warning,workCount
Q60785681,,,,,,Solid Citizens,https://www.wikidata.org/wiki/Q60785681,,musical group,,,
Q11894048,,,Australian band,,,Soma,https://www.wikidata.org/wiki/Q11894048,1/1/1993,musical group,,,
Q24997548,,,,,,Somebody's Image,https://www.wikidata.org/wiki/Q24997548,1/1/1966,musical group,,,
Q7559610,,,Australian dance act,,,Someday,https://www.wikidata.org/wiki/Q7559610,,musical group,,,
Q3489831,,,Australian alternative rock band,,,Something for Kate,https://www.wikidata.org/wiki/Q3489831,,musical group,,,
Q7560281,,,rock band based in Australia,,,Something with Numbers,https://www.wikidata.org/wiki/Q7560281,1/1/2001,musical group,,,
Q27657091,,,Australian country music girl group,,,Songbirds,https://www.wikidata.org/wiki/Q27657091,1/1/2007,musical group,,,
Q7561785,,,,,,Sonic Animation,https://www.wikidata.org/wiki/Q7561785,,musical group,,,
Q17055295,,,music band,,,Sons of Korah,https://www.wikidata.org/wiki/Q17055295,1/1/1994,musical group,,,
Q2302376,,,,,,Sons of Midnight,https://www.wikidata.org/wiki/Q2302376,,musical group,,,
Q7562340,,,,,,Sons of Rico,https://www.wikidata.org/wiki/Q7562340,1/1/2007,musical group,,,
Q37995092,,,australian band,,,Sons of the East,https://www.wikidata.org/wiki/Q37995092,1/1/2011,musical group,,,
Q7562385,,,,,,Sons of the Vegetal Mother,https://www.wikidata.org/wiki/Q7562385,1/1/1969,musical group,,,
Q7564473,,,,,,Soulframe,https://www.wikidata.org/wiki/Q7564473,,musical group,,,
Q7564538,,,,,,Souls on Board,https://www.wikidata.org/wiki/Q7564538,,musical group,,,
Q7564544,,,,,,Soulscraper,https://www.wikidata.org/wiki/Q7564544,1/1/1991,musical group,,,
Q7564729,,,,,,Sound Unlimited,https://www.wikidata.org/wiki/Q7564729,,musical group,,,
Q7564901,,,music group,,,Sounds Like Chicken,https://www.wikidata.org/wiki/Q7564901,1/1/1999,musical group,,,
Q7564906,,,,,,Sounds Like Sunset,https://www.wikidata.org/wiki/Q7564906,,musical group,,,
Q7569534,,,Australian house-techno band,,,Southend,https://www.wikidata.org/wiki/Q7569534,1/1/1992,musical group,,,
Q19879264,,,,,,Southern Contemporary Rock Assembly,https://www.wikidata.org/wiki/Q19879264,1/1/1971,musical group,,,
Q7570479,,,,,,Southern Sons,https://www.wikidata.org/wiki/Q7570479,1/1/1989,musical group,,,
Q28405204,,,,,,Space Invadas,https://www.wikidata.org/wiki/Q28405204,,musical group,,,
Q17055433,,,,,,Space Like Alice,https://www.wikidata.org/wiki/Q17055433,,musical group,,,
Q7572414,,,,,,Space March,https://www.wikidata.org/wiki/Q7572414,,musical group,,,
Q83601061,,,Australian indie pop-rock band from Western Australia,,,Spacey Jane,https://www.wikidata.org/wiki/Q83601061,,musical group,,,
Q1383908,,,band,,,Spaghetti Western Orchestra,https://www.wikidata.org/wiki/Q1383908,1/1/2004,musical group,,,
Q1386613,,,project of alternative pop musician Alexander Burnett,,,Sparkadia,https://www.wikidata.org/wiki/Q1386613,,musical group,,,
Q7574164,,,,,,Spazzys,https://www.wikidata.org/wiki/Q7574164,1/1/2000,musical group,,,
Q7574172,,,Australian band,,,Spdfgh,https://www.wikidata.org/wiki/Q7574172,,musical group,,,
Q1282329,,,band,,,Spear of Longinus,https://www.wikidata.org/wiki/Q1282329,,musical group,,,
Q7575268,,,"progressive rock band from Melbourne, Australia",,,Spectrum,https://www.wikidata.org/wiki/Q7575268,1/1/1969,musical group,,,
Q7575651,,,,,,Speedstar,https://www.wikidata.org/wiki/Q7575651,,musical group,,,
Q7576209,,,Australian rock band,,,Spencer Tracy,https://www.wikidata.org/wiki/Q7576209,1/1/1999,musical group,,,
Q1294844,,,Australian band,,,Spiderbait,https://www.wikidata.org/wiki/Q1294844,1/1/1989,musical group,,,
Q7577731,,,,,,Spiral Dance,https://www.wikidata.org/wiki/Q7577731,,musical group,,,
Q7578259,,,,,,Spit Syndicate,https://www.wikidata.org/wiki/Q7578259,,musical group,,,
Q1788002,,,Industrial music band,,,SPK,https://www.wikidata.org/wiki/Q1788002,1/1/1978,musical group,,,
Q23696690,,,australian band,,,Split Seconds,https://www.wikidata.org/wiki/Q23696690,1/1/2010,musical group,,,
Q7392626,,,band,,,SPOD,https://www.wikidata.org/wiki/Q7392626,,musical group,,,
Q17055578,,,,,,Spurs For Jesus,https://www.wikidata.org/wiki/Q17055578,,musical group,,,
Q7581715,,,Australian band,,,Spy vs Spy,https://www.wikidata.org/wiki/Q7581715,1/1/1981,musical group,,,
Q15044770,,,,,,St Leonards (band),https://www.wikidata.org/wiki/Q15044770,1/1/2009,musical group,,,
Q7590564,,,,,,St. Marys Band Club Pipe Band,https://www.wikidata.org/wiki/Q7590564,,musical group,,,
Q7596599,,,Australian DJs,,,Stafford Brothers,https://www.wikidata.org/wiki/Q7596599,,musical group,,,
Q46850299,,,Pop Punk Band,,,Stand Atlantic,https://www.wikidata.org/wiki/Q46850299,,musical group,,,
Q7601597,,,,,,Stardust Five,https://www.wikidata.org/wiki/Q7601597,1/1/2005,musical group,,,
Q51029575,,,,,,Stargazer,https://www.wikidata.org/wiki/Q51029575,,musical group,,,
Q7602040,,,Australian power pop band,,,Starky,https://www.wikidata.org/wiki/Q7602040,1/1/1998,musical group,,,
Q7602291,,,,,,Stars,https://www.wikidata.org/wiki/Q7602291,1/1/1975,musical group,,,
Q15848955,,,,,,State of East London,https://www.wikidata.org/wiki/Q15848955,,musical group,,,
Q31839052,,,,,,State of Integrity,https://www.wikidata.org/wiki/Q31839052,,musical group,,,
Q60736004,,,Australian band,,,Stateside,https://www.wikidata.org/wiki/Q60736004,1/1/2013,musical group,,,
Q7604138,,,,,,Static Icon,https://www.wikidata.org/wiki/Q7604138,,musical group,,,
Q7604448,,,Australian electronic music production group,,,Statler & Waldorf,https://www.wikidata.org/wiki/Q7604448,1/1/2001,musical group,,,
Q100588898,,,"Sydney, Australia. 2001-2005",,,Staying At Home,https://www.wikidata.org/wiki/Q100588898,1/5/2001,musical group,,,
Q7605286,,,,,,Stealing O'Neal,https://www.wikidata.org/wiki/Q7605286,,musical group,,,
Q7607113,,,,,,Stella One Eleven,https://www.wikidata.org/wiki/Q7607113,1/1/1997,musical group,,,
Q19879543,,,Australian reggae/indie rock band,,,Sticky Fingers,https://www.wikidata.org/wiki/Q19879543,1/1/2008,musical group,,,
Q7616393,,,,,,Stiff Gins,https://www.wikidata.org/wiki/Q7616393,,musical group,,,
Q17038753,,,Australian hip hop group,,,Stik n Move,https://www.wikidata.org/wiki/Q17038753,,musical group,,,
Q7619161,,,australian rock band,,,Stonefield,https://www.wikidata.org/wiki/Q7619161,1/1/2006,musical group,,,
Q26882710,,,Australian post-hardcore/alternative rock band,,,Storm the Sky,https://www.wikidata.org/wiki/Q26882710,1/1/2011,musical group,,,
Q7621467,,,,,,Strange Talk,https://www.wikidata.org/wiki/Q7621467,1/1/2010,musical group,,,
Q7622979,,,,,,Street Warriors,https://www.wikidata.org/wiki/Q7622979,,musical group,,,
Q7623570,,,Australian band,,,Striborg,https://www.wikidata.org/wiki/Q7623570,1/1/1994,musical group,,,
Q7624025,,,,,,Stringmansassy,https://www.wikidata.org/wiki/Q7624025,,musical group,,,
Q60776236,,,Australian band,,,Stuck Out,https://www.wikidata.org/wiki/Q60776236,,musical group,,,
Q7629734,,,Australian band,,,Stylus,https://www.wikidata.org/wiki/Q7629734,1/1/1975,musical group,,,
Q7630637,,,,,,SubAudible Hum,https://www.wikidata.org/wiki/Q7630637,,musical group,,,
Q7632271,,,,,,Subtruck,https://www.wikidata.org/wiki/Q7632271,1/1/1998,musical group,,,
Q7634744,,,,,,Sugar Army,https://www.wikidata.org/wiki/Q7634744,1/1/2005,musical group,,,
Q7634673,,,,,,SugaRush Beat Company,https://www.wikidata.org/wiki/Q7634673,,musical group,,,
Q47261547,,,,,,Suicidal Rap Orgy,https://www.wikidata.org/wiki/Q47261547,27/2/2000,musical group,,,
Q7394975,,,,,,SULO,https://www.wikidata.org/wiki/Q7394975,,musical group,,,
Q21063715,,,,,,Sun Theory,https://www.wikidata.org/wiki/Q21063715,,musical group,,,
Q10374820,,,,,,Sunk Loto,https://www.wikidata.org/wiki/Q10374820,1/1/1997,musical group,,,
Q7641164,,,Australian rock band,,,Sunrize Band,https://www.wikidata.org/wiki/Q7641164,,musical group,,,
Q7642907,,,,,,Super Wild Horses,https://www.wikidata.org/wiki/Q7642907,1/1/2008,musical group,,,
Q7643270,,,,,,Superengine,https://www.wikidata.org/wiki/Q7643270,1/1/2003,musical group,,,
Q7643418,,,Australian metal band,,,Superheist,https://www.wikidata.org/wiki/Q7643418,1/1/1993,musical group,,,
Q7655218,,,,,,Sweet Baby James and Rob Eyers,https://www.wikidata.org/wiki/Q7655218,,musical group,,,
Q23023567,,,,,,Swing on This,https://www.wikidata.org/wiki/Q23023567,,musical group,,,
Q7658806,,,Australian band,,,Swirl,https://www.wikidata.org/wiki/Q7658806,,musical group,,,
Q7659056,,,,,,Switch 3,https://www.wikidata.org/wiki/Q7659056,1/1/2002,musical group,,,
Q7659085,,,,,,Switchblade,https://www.wikidata.org/wiki/Q7659085,1/1/2001,musical group,,,
Q17040139,,,Australian musical band,,,Swoop,https://www.wikidata.org/wiki/Q17040139,,musical group,,,
Q17055924,,,,,,Sydney City Trash,https://www.wikidata.org/wiki/Q17055924,,musical group,,,
Q1506501,,,orchestra,,,Sydney Symphony Orchestra,https://www.wikidata.org/wiki/Q1506501,1/1/1932,musical group,,,
Q7660206,,,,,,Sydney University Symphony Orchestra,https://www.wikidata.org/wiki/Q7660206,1/1/1948,musical group,,,
Q7660224,,,,,,Sydney Wind Symphony,https://www.wikidata.org/wiki/Q7660224,,musical group,,,
Q7660226,,,Salvation Army brass band in Australia,,,Sydney Youth Band,https://www.wikidata.org/wiki/Q7660226,,musical group,,,
Q7660227,,,,,,Sydney Youth Orchestra,https://www.wikidata.org/wiki/Q7660227,,musical group,,,
Q7660251,,,Australian rock band,,,Sydonia,https://www.wikidata.org/wiki/Q7660251,,musical group,,,
Q2912713,,,,,,Symphony Services International,https://www.wikidata.org/wiki/Q2912713,,musical group,,,
Q29453111,,,,,,Synaescope,https://www.wikidata.org/wiki/Q29453111,,musical group,,,
Q3979155,,,Australian band,,,Synthetic Breed,https://www.wikidata.org/wiki/Q3979155,1/1/2002,musical group,,,
Q17040569,,,,,,Tablewaiters,https://www.wikidata.org/wiki/Q17040569,1/1/1980,musical group,,,
Q7674122,,,,,,Tactics,https://www.wikidata.org/wiki/Q7674122,,musical group,,,
Q17040667,,,,,,TaikOz,https://www.wikidata.org/wiki/Q17040667,,musical group,,,
Q24191391,,,,,,Taipan Tiger Girls,https://www.wikidata.org/wiki/Q24191391,,musical group,,,
Q7679977,,,,,,Tall Tales and True,https://www.wikidata.org/wiki/Q7679977,1/1/1983,musical group,,,
Q7680606,,,,,,Tamam Shud,https://www.wikidata.org/wiki/Q7680606,,musical group,,,
Q3031431,,,,,,Tambalane,https://www.wikidata.org/wiki/Q3031431,1/1/2003,musical group,,,
Q9619,,,Australian psychedelic rock group,,,Tame Impala,https://www.wikidata.org/wiki/Q9619,1/1/2007,musical group,,,
Q15041040,,,,,,Taramis,https://www.wikidata.org/wiki/Q15041040,1/1/1983,musical group,,,
Q7686345,,,,,,Tarmac Adam,https://www.wikidata.org/wiki/Q7686345,,musical group,,,
Q7686413,,,,,,Tarney/Spencer Band,https://www.wikidata.org/wiki/Q7686413,,musical group,,,
Q2263987,,,"Symphony orchestra based in Hobart, Tasmania, Australia",,,Tasmanian Symphony Orchestra,https://www.wikidata.org/wiki/Q2263987,1/1/1948,musical group,,,
Q1646668,,,band,,,Taxiride,https://www.wikidata.org/wiki/Q1646668,1/1/1997,musical group,,,
Q38077024,,,,,,Teddy Cream,https://www.wikidata.org/wiki/Q38077024,,musical group,,,
Q7694314,,,Australian girl group,,,Teen Queens,https://www.wikidata.org/wiki/Q7694314,1/1/1992,musical group,,,
Q104856094,,,Australian indie rock band,,,Teenage Joans,https://www.wikidata.org/wiki/Q104856094,,musical group,,,
Q7694472,,,"band from Australia, with Nick Littlemore",,,Teenager,https://www.wikidata.org/wiki/Q7694472,1/1/2004,musical group,,,
Q60749105,,,Children's Musical Group,,,Teeny Tiny Stevies,https://www.wikidata.org/wiki/Q60749105,,musical group,,,
Q16886056,,,,,,Telemetry Orchestra,https://www.wikidata.org/wiki/Q16886056,,musical group,,,
Q7698899,,,,,,Temporal,https://www.wikidata.org/wiki/Q7698899,,musical group,,,
Q47462968,,,band,,,Temujin,https://www.wikidata.org/wiki/Q47462968,1/1/2005,musical group,,,
Q52605916,,,,,,Ten Part Invention,https://www.wikidata.org/wiki/Q52605916,,musical group,,,
Q7699660,,,Australian band,,,Tendrils,https://www.wikidata.org/wiki/Q7699660,,musical group,,,
Q7700593,,,Australian rock band,,,Tenpenny Joke,https://www.wikidata.org/wiki/Q7700593,,musical group,,,
Q56295312,,,,,,Teramaze,https://www.wikidata.org/wiki/Q56295312,,musical group,,,
Q7704008,,,defunct Australian heavy metal band,,,Terrorust,https://www.wikidata.org/wiki/Q7704008,1/1/2006,musical group,,,
Q7705843,,,,,,Testeagles,https://www.wikidata.org/wiki/Q7705843,1/1/1994,musical group,,,
Q7707221,,,,,,"Tex, Don and Charlie",https://www.wikidata.org/wiki/Q7707221,1/1/1992,musical group,,,
Q7711967,,,,,,The 69'ers,https://www.wikidata.org/wiki/Q7711967,1/1/1969,musical group,,,
Q18159538,,,electronic music band,,,The Acid,https://www.wikidata.org/wiki/Q18159538,1/1/2013,musical group,,,
Q7712346,,,,,,The Adam Hole and Marji Curran Band,https://www.wikidata.org/wiki/Q7712346,,musical group,,,
Q16156719,,,,,,The Affair,https://www.wikidata.org/wiki/Q16156719,1/1/1966,musical group,,,
Q7713117,,,,,,The Aliens,https://www.wikidata.org/wiki/Q7713117,1/1/1978,musical group,,,
Q17318997,,,,,,The Allen Brothers,https://www.wikidata.org/wiki/Q17318997,,musical group,,,
Q2121729,,,band that plays death metal,,,The Amenta,https://www.wikidata.org/wiki/Q2121729,1/1/1997,musical group,,,
Q1764491,,,Australian post-hardcore band,,,The Amity Affliction,https://www.wikidata.org/wiki/Q1764491,1/1/2004,musical group,,,
Q7713711,,,a rock band from Australia,,,The Androids,https://www.wikidata.org/wiki/Q7713711,,musical group,,,
Q660729,,,Australian rock band,,,The Angels,https://www.wikidata.org/wiki/Q660729,1/1/1974,musical group,,,
Q7713798,,,,,,The Angie Pepper Band,https://www.wikidata.org/wiki/Q7713798,,musical group,,,
Q7713965,,,,,,The Anyones,https://www.wikidata.org/wiki/Q7713965,1/1/1994,musical group,,,
Q7713970,,,,,,The Apartments,https://www.wikidata.org/wiki/Q7713970,1/1/2008,musical group,,,
Q17056243,,,,,,The April Maze,https://www.wikidata.org/wiki/Q17056243,,musical group,,,
Q7714343,,,Australian rock band,,,The Art,https://www.wikidata.org/wiki/Q7714343,1/1/2004,musical group,,,
Q7714742,,,Australian electronic music duo,,,The Aston Shuffle,https://www.wikidata.org/wiki/Q7714742,,musical group,,,
Q3519841,,,,,,The Atlantics,https://www.wikidata.org/wiki/Q3519841,,musical group,,,
Q7714890,,,,,,The Audreys,https://www.wikidata.org/wiki/Q7714890,1/1/2004,musical group,,,
Q2000851,,,Australian music group,,,The Avalanches,https://www.wikidata.org/wiki/Q2000851,1/1/1997,musical group,,,
Q2119764,,,Australian musical comedy act,,,The Axis of Awesome,https://www.wikidata.org/wiki/Q2119764,1/1/2006,musical group,,,
Q7715322,,,Australian band,,,The Badloves,https://www.wikidata.org/wiki/Q7715322,1/1/1990,musical group,,,
Q7715496,,,,,,The Bamboos,https://www.wikidata.org/wiki/Q7715496,1/1/2001,musical group,,,
Q7715497,,,,,,The Bamboos,https://www.wikidata.org/wiki/Q7715497,1/1/1984,musical group,,,
Q7715550,,,,,,The Bank Holidays,https://www.wikidata.org/wiki/Q7715550,1/1/2003,musical group,,,
Q28370167,,,Australian contemporary folk band,,,The Barkers,https://www.wikidata.org/wiki/Q28370167,,musical group,,,
Q27916490,,,,,,The Barons of Tang,https://www.wikidata.org/wiki/Q27916490,,musical group,,,
Q2490272,,,Australian band,,,The Basics,https://www.wikidata.org/wiki/Q2490272,1/1/2002,musical group,,,
Q55635055,,,,,,The Beanies,https://www.wikidata.org/wiki/Q55635055,,musical group,,,
Q7716044,,,Australian band,,,The Beards,https://www.wikidata.org/wiki/Q7716044,1/1/2005,musical group,,,
Q7716146,,,,,,The Beatnix,https://www.wikidata.org/wiki/Q7716146,,musical group,,,
Q7716168,,,,,,The Beautiful Few,https://www.wikidata.org/wiki/Q7716168,,musical group,,,
Q5961727,,,Australian roots band,,,The Beautiful Girls,https://www.wikidata.org/wiki/Q5961727,,musical group,,,
Q7716248,,,,,,The Bedridden,https://www.wikidata.org/wiki/Q7716248,,musical group,,,
Q60793302,,,,,,The Bennies,https://www.wikidata.org/wiki/Q60793302,,musical group,,,
Q1420244,,,Australian metal band,,,The Berzerker,https://www.wikidata.org/wiki/Q1420244,1/1/1995,musical group,,,
Q7717431,,,Australian indie-rock band,,,The Bhagavad Guitars,https://www.wikidata.org/wiki/Q7717431,1/1/1987,musical group,,,
Q1147045,,,Australian band,,,The Birthday Party,https://www.wikidata.org/wiki/Q1147045,1/1/1977,musical group,,,
Q7718233,,,,,,The Black Arm Band,https://www.wikidata.org/wiki/Q7718233,,musical group,,,
Q7718235,,,Australian punk band,,,The Black Assassins,https://www.wikidata.org/wiki/Q7718235,1/1/1981,musical group,,,
Q28224404,,,,,,The Black Diamonds,https://www.wikidata.org/wiki/Q28224404,,musical group,,,
Q11334596,,,,,,The Black Market Rhythm Co.,https://www.wikidata.org/wiki/Q11334596,1/1/2004,musical group,,,
Q7718431,,,,,,The Black Ryder,https://www.wikidata.org/wiki/Q7718431,1/1/2007,musical group,,,
Q7718444,,,Australian band,,,The Black Sorrows,https://www.wikidata.org/wiki/Q7718444,1/1/1983,musical group,,,
Q7718494,,,Australian rock band,,,The Blackeyed Susans,https://www.wikidata.org/wiki/Q7718494,1/1/1989,musical group,,,
Q7718500,,,Australian band,,,The Blacklist,https://www.wikidata.org/wiki/Q7718500,,musical group,,,
Q7718517,,,Australian band,,,The Blackwater Fever,https://www.wikidata.org/wiki/Q7718517,1/1/2005,musical group,,,
Q7718713,,,"The Blow Waves are a five-piece disco rock band from Melbourne, Australia",,,The Blow Waves,https://www.wikidata.org/wiki/Q7718713,,musical group,,,
Q7718932,,,,,,The Boat People,https://www.wikidata.org/wiki/Q7718932,1/1/2000,musical group,,,
Q16247262,,,,,,The Boat Show,https://www.wikidata.org/wiki/Q16247262,,musical group,,,
Q7719074,,,,,,The Bombay Royale,https://www.wikidata.org/wiki/Q7719074,1/1/2010,musical group,,,
Q9357859,,,,,,The Boys Next Door,https://www.wikidata.org/wiki/Q9357859,,musical group,,,
Q61761919,,,Australian metalcore band,,,The Brave,https://www.wikidata.org/wiki/Q61761919,1/1/2013,musical group,,,
Q15052791,,,,,,The Brow Horn Orchestra,https://www.wikidata.org/wiki/Q15052791,1/1/2009,musical group,,,
Q7720602,,,,,,The Bumblebeez,https://www.wikidata.org/wiki/Q7720602,,musical group,,,
Q7720730,,,,,,The Bushwackers,https://www.wikidata.org/wiki/Q7720730,1/1/1971,musical group,,,
Q1420529,,,band,,,The Butterfly Effect,https://www.wikidata.org/wiki/Q1420529,1/1/1999,musical group,,,
Q17986200,,,,,,The Cairos,https://www.wikidata.org/wiki/Q17986200,1/1/2009,musical group,,,
Q3520194,,,,,,The Cannanes,https://www.wikidata.org/wiki/Q3520194,1/1/1984,musical group,,,
Q7721285,,,Australian jug band,,,The Captain Matchbox Whoopee Band,https://www.wikidata.org/wiki/Q7721285,1/1/1971,musical group,,,
